X	Y	chr	str	end	AB_signal_DAY0	AB_signal_DAY4	AB_signal_DIFF	DIFF_Q	Ets1	Ets1_Q	p300	p300_Q
11.5209579477919	-5.03881337775929	chr1	6800001	6900000	0.001997096316	-0.001999923114	-0.00399701943	Q5	97	Q9	74	Q8
11.8280181894911	-4.9021446956609	chr1	6900001	7000000	0.003602627441	-0.003327847225	-0.006930474666	Q4	80	Q5	64	Q5
11.0451669703139	-4.28250053062184	chr1	7000001	7100000	0.006170823019	0.004862641358	-0.001308181661	Q5	70	Q3	71	Q7
11.3339958201063	-4.48926618232472	chr1	7100001	7200000	0.008938811345	0.006813283935	-0.00212552741	Q5	76	Q4	66	Q5
11.518489838661	-4.7287409557317	chr1	7200001	7300000	0.005896583433	0.001673521792	-0.004223061641	Q4	84	Q6	65	Q5
11.8237142573012	-4.72548940314991	chr1	7300001	7400000	0.003948960289	0.000590064557	-0.003358895732	Q5	66	Q2	65	Q5
11.5780153284682	-4.36030366554005	chr1	7400001	7500000	0.004629830424	0.000114709425	-0.004515120999	Q4	80	Q5	75	Q8
11.9760532389296	-4.48368384971364	chr1	7500001	7600000	0.000820463764	-0.002363856537	-0.003184320301	Q5	76	Q4	64	Q5
11.4333934794081	-5.27615049018605	chr1	7600001	7700000	0.000723519693	-0.004475054758	-0.005198574451	Q4	63	Q2	59	Q3
11.1883487711561	-4.91511800422413	chr1	7700001	7800000	-0.001422392029	-0.005337912719	-0.00391552069	Q5	86	Q7	65	Q5
11.2754278193129	-5.13967921867116	chr1	7800001	7900000	-0.001422392029	-0.008445610452	-0.007023218423	Q4	69	Q3	65	Q5
11.2129564295424	-4.91904523505909	chr1	7900001	8000000	-0.001422392029	-0.000203693306	0.001218698723	Q6	74	Q4	72	Q7
12.0569782267226	-4.40107610358937	chr1	8000001	8100000	-0.001422392029	-0.008706154351	-0.007283762322	Q4	85	Q7	72	Q7
11.4320383082045	-5.1557748569463	chr1	8100001	8200000	-0.001422392029	-0.004715860767	-0.003293468738	Q5	73	Q4	63	Q4
10.9981107721937	-5.20295741691334	chr1	8200001	8300000	-0.001422392029	-0.006086463062	-0.004664071033	Q4	84	Q6	79	Q8
11.7643651972426	-4.59238937034352	chr1	8300001	8400000	-0.001422392029	-0.00311966028	-0.001697268251	Q5	59	Q1	58	Q3
11.6481952677382	-4.42725160255177	chr1	8400001	8500000	0.000380819823	-0.006578865199	-0.006959685022	Q4	95	Q9	63	Q5
11.1900243769301	-5.12250306739552	chr1	8500001	8600000	-0.000810014243	-0.000841905837	-0.000031891594	Q6	77	Q5	64	Q5
11.6397056589735	-5.13241174354298	chr1	8600001	8700000	0.000627653921	-0.005076796762	-0.005704450683	Q4	90	Q8	66	Q5
11.9608993540419	-4.60851218833668	chr1	8700001	8800000	-0.0005389212057	-0.006687040379	-0.0061481191733	Q4	70	Q3	66	Q5
11.8045482645643	-4.87332275047047	chr1	8800001	8900000	-0.0005389212057	-0.004099568173	-0.0035606469673	Q5	85	Q7	56	Q3
11.586547852577	-4.59659984245045	chr1	8900001	9000000	-0.0005389212057	-0.005385039122	-0.0048461179163	Q4	81	Q6	56	Q3
11.1568250666273	-4.80009486808522	chr1	9000001	9100000	0.003335903007	-0.002718991503	-0.00605489451	Q4	83	Q6	71	Q7
11.8093462000502	-4.41742828025563	chr1	9100001	9200000	-0.001720234134	-0.006650023081	-0.004929788947	Q4	79	Q5	66	Q5
11.2590303431166	-4.72225263252003	chr1	9200001	9300000	-0.001720234134	-0.00303567751	-0.001315443376	Q5	99	Q9	69	Q6
11.759778977455	-4.71969487800343	chr1	9300001	9400000	0.001192423056	-0.005669658352	-0.006862081408	Q4	72	Q3	56	Q3
11.482375145973	-4.46545484199269	chr1	9400001	9500000	0.003045352579	-0.001220402885	-0.004265755464	Q4	56	Q1	52	Q2
10.9505300531996	-4.46786286964161	chr1	9500001	9600000	0.009449568626	0.006628288705	-0.002821279921	Q5	66	Q2	63	Q4
10.7405471811903	-4.4064343227361	chr1	9600001	9700000	0.011971050879	0.013657512432	0.001686461553	Q6	97	Q9	79	Q9
10.6087512980116	-4.70320346488698	chr1	9700001	9800000	0.012703684104	0.011438449833	-0.001265234271	Q5	82	Q6	53	Q2
10.4358243952406	-4.58481290473683	chr1	9800001	9900000	0.010910139788	0.008202533134	-0.002707606654	Q5	74	Q4	60	Q4
10.5621204386366	-4.75823714866383	chr1	9900001	10000000	0.012640393791	0.011759636204	-0.000880757587	Q5	82	Q6	55	Q2
11.1270103464735	-4.2213790668462	chr1	10000001	10100000	0.014296880348	0.012962192381	-0.001334687967	Q5	84	Q6	73	Q7
10.7211151133192	-4.4516790164922	chr1	10100001	10200000	0.014175369597	0.012827808521	-0.001347561076	Q5	110	Q10	63	Q5
11.1936559687269	-4.24086120261891	chr1	10200001	10300000	0.010318238261	0.007826843916	-0.002491394345	Q5	87	Q7	65	Q5
11.2030286799086	-4.75249555244191	chr1	10300001	10400000	0.003587637244	-0.001577008692	-0.005164645936	Q4	74	Q4	62	Q4
11.7466468821181	-4.4748142017339	chr1	10400001	10500000	0.002923296204	-0.003147949839	-0.006071246043	Q4	80	Q5	71	Q7
11.6546926508559	-4.77330997123463	chr1	10500001	10600000	0.0020023757	-0.003452871369	-0.005455247069	Q4	76	Q4	74	Q7
11.0947685251845	-4.71730783118947	chr1	10600001	10700000	0.002335346222	-0.003689801131	-0.006025147353	Q4	73	Q4	60	Q4
11.1539869318617	-4.66647412910206	chr1	10700001	10800000	0.006321470388	-0.002761006653	-0.009082477041	Q4	98	Q9	81	Q9
11.2457790384901	-4.98006703986866	chr1	10800001	10900000	0.003547314479	0.000356564029	-0.00319075045	Q5	103	Q10	68	Q6
11.2857885370863	-5.23840596809132	chr1	10900001	11000000	0.003840524908	0.001882696216	-0.001957828692	Q5	71	Q3	69	Q6
11.2547597895277	-4.7260029567693	chr1	11000001	11100000	0.003344840424	-0.000670991547	-0.004015831971	Q5	91	Q8	73	Q7
11.3527345667494	-4.78202941550953	chr1	11100001	11200000	0.00254844262	-0.001529949949	-0.004078392569	Q5	92	Q8	70	Q6
11.4415369043959	-4.55937554969532	chr1	11200001	11300000	0.001484529781	-0.002438849037	-0.003923378818	Q5	97	Q9	97	Q10
11.5059537897719	-5.11118438377125	chr1	11300001	11400000	-0.000656904177	-0.004109573047	-0.00345266887	Q5	80	Q5	68	Q6
11.6695051203383	-4.90642573966725	chr1	11400001	11500000	-0.000656904177	-0.007115752719	-0.006458848542	Q4	67	Q2	64	Q5
12.353562356056	-4.79675605430348	chr1	11500001	11600000	-0.000656904177	-0.006245623386	-0.005588719209	Q4	73	Q4	67	Q6
11.7894945154799	-4.69855001106007	chr1	11600001	11700000	0.000974312053	-0.007345149223	-0.008319461276	Q4	96	Q9	79	Q9
11.1318044672621	-4.86263015403492	chr1	11700001	11800000	-0.002691253201	-0.007892435426	-0.005201182225	Q4	102	Q10	88	Q10
11.1150474558485	-5.24676444663746	chr1	11800001	11900000	-0.002691253201	-0.009000374186	-0.006309120985	Q4	79	Q5	69	Q6
11.2812910090101	-5.20175674094899	chr1	11900001	12000000	-0.002691253201	-0.009104433915	-0.006413180714	Q4	93	Q8	73	Q7
11.5746164332045	-5.07620313300831	chr1	12000001	12100000	-0.002691253201	-0.00766433173	-0.004973078529	Q4	77	Q5	70	Q6
10.7582864771498	-5.00696923866017	chr1	12100001	12200000	-0.002691253201	-0.007542943918	-0.004851690717	Q4	85	Q7	67	Q6
11.2952089319838	-4.91582372321827	chr1	12200001	12300000	-0.002691253201	-0.009515915557	-0.006824662356	Q4	87	Q7	63	Q5
11.6503782282484	-4.61431958808644	chr1	12300001	12400000	-0.002691253201	-0.006775105816	-0.004083852615	Q5	81	Q6	78	Q8
11.5306644449843	-4.53650548591359	chr1	12400001	12500000	-0.002691253201	-0.007650502763	-0.004959249562	Q4	80	Q5	65	Q5
11.7922086725844	-4.93611362113698	chr1	12500001	12600000	-0.002691253201	-0.00644880717	-0.003757553969	Q5	84	Q6	65	Q5
11.703475953163	-4.6250336421941	chr1	12600001	12700000	-0.002691253201	-0.005585595119	-0.002894341918	Q5	66	Q2	89	Q10
11.5172805796278	-4.81642749442799	chr1	12700001	12800000	0.001646948005	-0.005171440564	-0.006818388569	Q4	84	Q6	69	Q6
11.291062356056	-5.01491811408741	chr1	12800001	12900000	0.003103210475	-0.005633713872	-0.008736924347	Q4	72	Q3	61	Q4
10.8221044550551	-5.06382873191578	chr1	12900001	13000000	0.002928064578	-0.001414130121	-0.004342194699	Q4	93	Q8	75	Q8
11.4268379221571	-4.6480524791692	chr1	13000001	13100000	0.006028652853	0.001536611882	-0.004492040971	Q4	67	Q2	46	Q1
10.7203016291273	-4.6286056293462	chr1	13100001	13200000	0.008051455372	0.006979259674	-0.001072195698	Q5	72	Q3	59	Q3
10.5631990442885	-4.97111013068898	chr1	13200001	13300000	0.009964205974	0.009673271428	-0.000290934546	Q6	91	Q8	78	Q8
10.579265595497	-4.66772391929371	chr1	13300001	13400000	0.01076008038	0.006772949712	-0.003987130668	Q5	83	Q6	68	Q6
11.0622711191786	-5.18839862479908	chr1	13400001	13500000	0.008098748266	0.003422059377	-0.004676688889	Q4	73	Q4	58	Q3
10.9606418619765	-4.56062295570118	chr1	13500001	13600000	0.011189775589	0.008981536681	-0.002208238908	Q5	62	Q2	58	Q3
11.1153659830702	-4.63036468162282	chr1	13600001	13700000	0.009936717819	0.008040591304	-0.001896126515	Q5	71	Q3	66	Q5
11.7089414606703	-4.56281306876881	chr1	13700001	13800000	0.006355929359	0.002644893763	-0.003711035596	Q5	97	Q9	71	Q7
11.7608232508314	-4.47081306113942	chr1	13800001	13900000	0.007004418392	0.002126824988	-0.004877593404	Q4	83	Q6	72	Q7
11.5345888147963	-4.31039168967946	chr1	13900001	14000000	0.009616499172	-0.000945982979	-0.010562482151	Q3	86	Q7	52	Q2
11.7287845621718	-4.53328635825856	chr1	14000001	14100000	0.007357053147	0.000680991737	-0.00667606141	Q4	92	Q8	66	Q5
11.2066326151503	-4.02908399238331	chr1	14100001	14200000	0.007624078996	0.00644300641	-0.001181072586	Q5	103	Q10	76	Q8
10.5930509577406	-4.24451663627369	chr1	14200001	14300000	0.011746499794	0.010179501271	-0.001566998523	Q5	91	Q8	67	Q6
10.4966268549574	-4.15178182258351	chr1	14300001	14400000	0.011212917554	0.011261729712	0.0000488121580000007	Q6	88	Q7	72	Q7
10.5900526056898	-4.10525109901173	chr1	14400001	14500000	0.012957497592	0.013692733815	0.000735236223000001	Q6	87	Q7	95	Q10
10.5783386240614	-4.13643624915822	chr1	14500001	14600000	0.011325662553	0.008907278026	-0.002418384527	Q5	69	Q3	78	Q8
10.8778982172621	-4.20560910835011	chr1	14600001	14700000	0.007724143832	0.006982099667	-0.000742044165000001	Q6	95	Q9	59	Q3
11.8006973276747	-4.42412164344532	chr1	14700001	14800000	0.0053911121	0.003123782165	-0.002267329935	Q5	83	Q6	73	Q7
11.5759420405043	-4.75689962043507	chr1	14800001	14900000	0.00250351875	-0.003367371053	-0.005870889803	Q4	92	Q8	74	Q7
11.8743276606215	-5.17616393699391	chr1	14900001	15000000	0.001518640457	-0.006130316877	-0.007648957334	Q4	94	Q9	89	Q10
11.9634923945082	-4.80548646583302	chr1	15000001	15100000	-0.001874273681	-0.005993177481	-0.0041189038	Q5	76	Q4	73	Q7
11.9804553995741	-4.49608352317555	chr1	15100001	15200000	-0.001874273681	-0.006821049893	-0.004946776212	Q4	75	Q4	68	Q6
11.9653215418471	-5.00570466651661	chr1	15200001	15300000	-0.001874273681	-0.008679257889	-0.006804984208	Q4	80	Q5	78	Q8
12.1811304102553	-4.63806989326222	chr1	15300001	15400000	-0.001874273681	-0.008700392957	-0.006826119276	Q4	88	Q7	68	Q6
11.9661817560805	-4.39211013450367	chr1	15400001	15500000	-0.001874273681	-0.006434324061	-0.00456005038	Q4	105	Q10	70	Q7
11.5808181772841	-4.42185142173512	chr1	15500001	15600000	-0.001874273681	-0.007498129861	-0.00562385618	Q4	90	Q8	76	Q8
11.5632495890272	-4.51287868156178	chr1	15600001	15700000	-0.001874273681	-0.004976128969	-0.003101855288	Q5	80	Q5	67	Q6
11.2476272593153	-4.40541198386891	chr1	15700001	15800000	0.00544713558	0.000815736443	-0.004631399137	Q4	83	Q6	72	Q7
11.2759094248427	-4.57819535865529	chr1	15800001	15900000	0.008969491912	0.003098048429	-0.005871443483	Q4	94	Q9	61	Q4
11.6568441401137	-4.5872295154546	chr1	15900001	16000000	0.000730707359	-0.002510336671	-0.00324104403	Q5	100	Q9	87	Q10
11.5210371027601	-4.63373401298268	chr1	16000001	16100000	0.00326887059	-0.001107271021	-0.004376141611	Q4	74	Q4	64	Q5
10.8472547541273	-4.59715201987965	chr1	16100001	16200000	0.004595748478	0.002088219401	-0.002507529077	Q5	86	Q7	57	Q3
11.5658769617689	-4.43302657737477	chr1	16200001	16300000	0.002359486584	-0.000906483785	-0.003265970369	Q5	67	Q2	70	Q6
11.690063477577	-4.69716432227833	chr1	16300001	16400000	0.002955631331	-0.001468311962	-0.004423943293	Q4	82	Q6	57	Q3
11.8245744715346	-4.40546825065358	chr1	16400001	16500000	0.004996567913	0.000585342856	-0.004411225057	Q4	81	Q6	72	Q7
11.0136365900648	-4.57155921592457	chr1	16500001	16600000	0.008900365385	0.003799362976	-0.005101002409	Q4	78	Q5	59	Q3
10.8554496775282	-4.76414611472828	chr1	16600001	16700000	0.012202922576	0.011246022606	-0.000956899969999999	Q5	83	Q6	58	Q3
11.2298622141493	-4.51971080436451	chr1	16700001	16800000	0.004460009562	0.001973045669	-0.002486963893	Q5	73	Q4	49	Q1
11.3490819941176	-4.64523961677296	chr1	16800001	16900000	0.002139536907	-0.00302309583	-0.005162632737	Q4	62	Q2	62	Q4
11.5011634836806	-4.60786273612721	chr1	16900001	17000000	-0.002310747561	-0.006121748303	-0.003811000742	Q5	98	Q9	80	Q9
11.9831171045912	-4.91287067069752	chr1	17000001	17100000	-0.002310747561	-0.006162694501	-0.00385194694	Q5	87	Q7	71	Q7
11.7731294642103	-4.69840219154103	chr1	17100001	17200000	0.000141536099	-0.0058409606	-0.005982496699	Q4	82	Q6	72	Q7
11.8045568476332	-4.34172370567067	chr1	17200001	17300000	-0.003478008964	-0.006500907746	-0.003022898782	Q5	64	Q2	69	Q6
12.0110263834608	-4.52161719932301	chr1	17300001	17400000	-0.003478008964	-0.005250637073	-0.001772628109	Q5	84	Q6	62	Q4
11.343627930702	-4.88716294898732	chr1	17400001	17500000	-0.003478008964	-0.00802168522	-0.004543676256	Q4	80	Q5	79	Q8
11.6603708277357	-4.81713512077076	chr1	17500001	17600000	-0.003478008964	-0.008434624323	-0.004956615359	Q4	69	Q3	63	Q4
11.6449871073378	-5.09370019569142	chr1	17600001	17700000	-0.003478008964	-0.009027318886	-0.005549309922	Q4	83	Q6	68	Q6
11.635170937599	-4.7688029064153	chr1	17700001	17800000	-0.003478008964	-0.008453955916	-0.004975946952	Q4	104	Q10	83	Q9
11.7838392267836	-5.20898893012745	chr1	17800001	17900000	-0.003478008964	-0.009050010445	-0.005572001481	Q4	75	Q4	61	Q4
11.8263006220473	-4.98833873405201	chr1	17900001	18000000	-0.003478008964	-0.005127616745	-0.001649607781	Q5	67	Q2	84	Q9
11.9334297190321	-4.98072936668141	chr1	18000001	18100000	-0.003478008964	-0.008297348698	-0.004819339734	Q4	56	Q1	63	Q4
11.8072004328383	-4.84054925575001	chr1	18100001	18200000	-0.003478008964	-0.009418819296	-0.005940810332	Q4	84	Q6	55	Q3
11.8420972834242	-5.28965070380909	chr1	18200001	18300000	-0.003478008964	-0.008317316105	-0.004839307141	Q4	94	Q9	67	Q6
11.6840238581312	-5.45162370338185	chr1	18300001	18400000	-0.003478008964	-0.007949350302	-0.004471341338	Q4	85	Q7	51	Q2
11.5178270350111	-5.37790134086354	chr1	18400001	18500000	-0.003478008964	-0.012953892466	-0.009475883502	Q3	82	Q6	85	Q9
12.162966729225	-4.85542609824879	chr1	18500001	18600000	-0.003478008964	-0.010299153965	-0.006821145001	Q4	89	Q8	80	Q9
11.4289102564467	-5.30621650352223	chr1	18600001	18700000	-0.003478008964	-0.009703601648	-0.006225592684	Q4	84	Q6	70	Q6
11.8797550211561	-5.33654763831837	chr1	18700001	18800000	-0.003478008964	-0.010297651889	-0.006819642925	Q4	61	Q2	71	Q7
11.5970268259657	-4.58867242469532	chr1	18800001	18900000	-0.003478008964	-0.011450636935	-0.007972627971	Q4	108	Q10	79	Q9
11.329603196205	-5.28917577399952	chr1	18900001	19000000	-0.003478008964	-0.00857106148	-0.005093052516	Q4	101	Q10	78	Q8
11.638817788185	-4.93709304465992	chr1	19000001	19100000	0.00328760034	-0.006691627213	-0.009979227553	Q3	80	Q5	65	Q5
12.0031194697035	-4.66819312705739	chr1	19100001	19200000	0.00328760034	-0.000762445188	-0.004050045528	Q5	82	Q6	69	Q6
11.3433218012465	-4.63599803580983	chr1	19200001	19300000	0.00328760034	0.006232788362	0.002945188022	Q7	91	Q8	70	Q6
11.7195091257704	-5.15431907310231	chr1	19300001	19400000	-0.000906598057	-0.001721296631	-0.000814698574	Q5	80	Q5	67	Q6
11.4912166605604	-4.99482562675221	chr1	19400001	19500000	0.00592456055	-0.004480221955	-0.010404782505	Q3	107	Q10	81	Q9
11.249558449806	-4.85062148704274	chr1	19500001	19600000	-0.000733434333	-0.003910303117	-0.003176868784	Q5	79	Q5	67	Q6
11.3752479563368	-4.72433641090138	chr1	19600001	19700000	0.006438754106	-0.003376494894	-0.009815249	Q3	103	Q10	68	Q6
11.5571527491225	-5.25060727729542	chr1	19700001	19800000	0.006438754106	-0.000671109219	-0.007109863325	Q4	84	Q6	75	Q8
11.7062072764052	-4.50563171043141	chr1	19800001	19900000	0.006438754106	0.000574277809	-0.005864476297	Q4	99	Q9	70	Q7
11.4857530604018	-4.60245015754445	chr1	19900001	20000000	0.006438754106	0.000707347114	-0.005731406992	Q4	87	Q7	71	Q7
11.7474298487318	-5.12673261298878	chr1	20000001	20100000	0.006438754106	0.004403073036	-0.00203568107	Q5	85	Q7	74	Q7
11.5248298655165	-4.66337659492238	chr1	20100001	20200000	0.006438754106	0.003109977776	-0.00332877633	Q5	101	Q10	74	Q8
11.4938840876234	-4.65485170020802	chr1	20200001	20300000	0.006438754106	0.003228918266	-0.00320983584	Q5	85	Q7	66	Q5
