chr1	190900000	192200000	0.009840254964	0.009600765388	chr1 190900000 192200000	264.153846153846	440.846153846154	380.846153846154	510.692307692308	405.461538461538	325.230769230769	AtoA
chr1	192700000	192900000	0.001843414073	0.003879481732	chr1 192700000 192900000	312	481	482	637	382.5	309	AtoA
chr10	13400000	13600000	0.002334151817	0.005608026943	chr10 13400000 13600000	258	435.5	368	457.5	425.5	346.5	AtoA
chr10	13900000	14100000	0.00130551788	0.00387931392	chr10 13900000 14100000	248	393	359.5	455.5	364.5	312	AtoA
chr10	23400000	23800000	0.005760883262	0.002539637986	chr10 23400000 23800000	321.25	594.5	487	582.75	451.5	375	AtoA
chr10	93500000	93600000	0.001088593951	0.000108118608	chr10 93500000 93600000	235	383	353	452	381	301	AtoA
chr11	6600000	20100000	0.03043589965	0.03100613571	chr11 6600000 20100000	252.711111111111	383.696296296296	335.222222222222	380.511111111111	386.97037037037	313.666666666667	AtoA
chr11	21700000	22000000	0.003588214702	0.001604895641	chr11 21700000 22000000	276.666666666667	455.666666666667	366.333333333333	422.666666666667	422.333333333333	371.333333333333	AtoA
chr11	23700000	32300000	0.03373706043	0.03252880439	chr11 23700000 32300000	242.116279069767	372.593023255814	316.116279069767	363.593023255814	386.616279069767	319.813953488372	AtoA
chr11	32600000	50100000	0.03634617653	0.03617162697	chr11 32600000 50100000	226.645714285714	325.085714285714	297.222857142857	330.588571428571	345.405714285714	275.8	AtoA
chr11	50400000	50600000	0.002621743976	0.003395108356	chr11 50400000 50600000	247	383	354	435.5	421.5	364	AtoA
chr11	50700000	51500000	0.01310296364	0.01425662996	chr11 50700000 51500000	244	385.875	330	401.75	416	351	AtoA
chr11	52500000	53200000	0.009055085107	0.008572217334	chr11 52500000 53200000	201.857142857143	287.714285714286	256	313.857142857143	320.571428571429	274.714285714286	AtoA
chr11	55200000	55400000	0.000681278739	0.0009467861815	chr11 55200000 55400000	262.5	406	385.5	450.5	417.5	309.5	AtoA
chr11	55500000	58000000	0.03400008392	0.03978004277	chr11 55500000 58000000	227.44	328.36	292.92	327.6	335.96	262.6	AtoA
chr11	58100000	58900000	0.03400008392	0.01946455688	chr11 58100000 58900000	268.5	413.75	336.875	412.25	447.375	375.25	AtoA
chr11	62800000	68000000	0.03235565712	0.03554126023	chr11 62800000 68000000	227.653846153846	325.826923076923	297.846153846154	359.134615384615	342.365384615385	274.730769230769	AtoA
chr11	68100000	68400000	0.003153484353	0.004858029089	chr11 68100000 68400000	284.333333333333	485.666666666667	369	595	303.666666666667	235	AtoA
chr11	71000000	72400000	0.03602474708	0.03541803375	chr11 71000000 72400000	235.285714285714	348.714285714286	297.285714285714	354.357142857143	359.214285714286	298.642857142857	AtoA
chr11	72900000	74600000	0.03961883791	0.03697068105	chr11 72900000 74600000	256.058823529412	377.588235294118	335.823529411765	374.764705882353	415.823529411765	333.588235294118	AtoA
chr11	80500000	83300000	0.02977927527	0.0312657148	chr11 80500000 83300000	225.25	331.214285714286	297.642857142857	350.892857142857	363.25	284.821428571429	AtoA
chr11	89100000	93900000	0.03613975523	0.03703382157	chr11 89100000 93900000	221.104166666667	310.270833333333	279.729166666667	314.854166666667	339.645833333333	273.333333333333	AtoA
chr11	104000000	104300000	0.006738578643	0.002758637283	chr11 104000000 104300000	226.666666666667	316	310.333333333333	371	368	273	AtoA
chr11	104500000	105200000	0.01711839317	0.01014771068	chr11 104500000 105200000	264	411.714285714286	364.285714285714	449.571428571429	413.714285714286	340.714285714286	AtoA
chr11	107300000	107400000	0.003604189161	0.00313402765	chr11 107300000 107400000	204	327	250	348	310	269	AtoA
chr11	107600000	114700000	0.01867879176	0.02012293861	chr11 107600000 114700000	254.450704225352	395.591549295775	342.183098591549	425.957746478873	350.830985915493	282.422535211268	AtoA
chr11	121800000	122000000	0.004092067548	0.003716453698	chr11 121800000 122000000	284	446.5	384.5	454	542	482.5	AtoA
chr12	75400000	75500000	0.004252004917	0.01236215956	chr12 75400000 75500000	211	354	294	344	258	215	AtoA
chr12	98800000	98900000	0.002011804386	0.002985171017	chr12 98800000 98900000	196	311	255	306	294	286	AtoA
chr13	3000000	4900000	0.03624095861	0.03795981898	chr13 3000000 4900000	268.263157894737	394.631578947368	344.736842105263	402.894736842105	430.210526315789	347.473684210526	AtoA
chr13	6600000	9200000	0.04202689025	0.04448845259	chr13 6600000 9200000	209.307692307692	291.615384615385	259.538461538462	275.269230769231	313.730769230769	252.115384615385	AtoA
chr13	9500000	15500000	0.03754358621	0.03963286212	chr13 9500000 15500000	223.6	329.216666666667	281.766666666667	314.5	352.333333333333	283.733333333333	AtoA
chr13	15600000	15800000	0.001478003623	0.00199342946	chr13 15600000 15800000	256.5	449	348.5	478.5	289.5	239.5	AtoA
chr13	17800000	23400000	0.0413677628	0.04485706072	chr13 17800000 23400000	210.214285714286	303.875	268.5	298.089285714286	355.392857142857	286.803571428571	AtoA
chr13	25000000	29900000	0.02969427104	0.03031064311	chr13 25000000 29900000	216.530612244898	324.510204081633	282.591836734694	313.938775510204	319.326530612245	260.102040816327	AtoA
chr13	32800000	34000000	0.03059511799	0.03744860307	chr13 32800000 34000000	257.5	394.75	353.75	374.083333333333	421	336.75	AtoA
chr13	34100000	34700000	0.03059511799	0.01696717206	chr13 34100000 34700000	220.833333333333	330	301.833333333333	336.833333333333	314	260.333333333333	AtoA
chr13	34800000	36000000	0.03262467918	0.03614962915	chr13 34800000 36000000	203.083333333333	286.083333333333	261.75	308.083333333333	314	256	AtoA
chr13	38600000	41300000	0.03538336172	0.03669172474	chr13 38600000 41300000	185.148148148148	249.62962962963	225.037037037037	245.333333333333	283.296296296296	222.962962962963	AtoA
chr13	41600000	43200000	0.02351397601	0.01832615806	chr13 41600000 43200000	195	266.5625	252.5	287.3125	280.3125	223.5	AtoA
chr13	43500000	44800000	0.02050209822	0.02672633171	chr13 43500000 44800000	179.923076923077	239.461538461538	223.384615384615	265.846153846154	269.923076923077	219.615384615385	AtoA
chr13	56200000	56300000	0.00237918279	0.005786910207	chr13 56200000 56300000	195	304	252	353	293	237	AtoA
chr13	56400000	56600000	0.02991379334	0.001984960459	chr13 56400000 56600000	230	337	317	391	333.5	238	AtoA
chr13	56700000	58300000	0.02991379334	0.04058223245	chr13 56700000 58300000	174.375	229.0625	200.75	232.9375	261.125	203.9375	AtoA
chr13	58500000	59500000	0.03102257537	0.03675648479	chr13 58500000 59500000	172.8	226.3	214	237.5	252.7	201.4	AtoA
chr13	59900000	60000000	0.001269241287	0.001286983785	chr13 59900000 60000000	248	367	353	421	346	240	AtoA
chr13	60400000	62900000	0.03959392254	0.04113029335	chr13 60400000 62900000	262.76	390.16	339.28	379.72	465.8	394.16	AtoA
chr13	64300000	71300000	0.03194199168	0.03747530485	chr13 64300000 71300000	249.028571428571	356.557142857143	321.428571428571	343.3	435.371428571429	363.514285714286	AtoA
chr13	71400000	71600000	0.03194199168	0.0000880231125	chr13 71400000 71600000	237.5	293.5	302.5	306.5	327	221.5	AtoA
chr13	71700000	71900000	0.03194199168	0.0025717523	chr13 71700000 71900000	179	250.5	272.5	308.5	314	219	AtoA
chr13	72100000	72200000	0.03194199168	0.005115879385	chr13 72100000 72200000	195	305	270	336	243	208	AtoA
chr13	72300000	73400000	0.03194199168	0.01815716359	chr13 72300000 73400000	180.727272727273	235.545454545455	217.727272727273	228.272727272727	259.181818181818	214.272727272727	AtoA
chr13	73500000	73600000	0.03194199168	0.008123029659	chr13 73500000 73600000	203	265	202	260	305	251	AtoA
chr13	74400000	83400000	0.02851206743	0.02784265959	chr13 74400000 83400000	232.122222222222	361.9	298.3	335.777777777778	361.444444444444	305.211111111111	AtoA
chr13	83600000	90900000	0.02677838346	0.02661000334	chr13 83600000 90900000	217.534246575342	329.767123287671	283.986301369863	316.506849315069	340.452054794521	286.520547945205	AtoA
chr13	91800000	92400000	0.01549884641	0.01242327773	chr13 91800000 92400000	216.166666666667	320.666666666667	263.333333333333	335.333333333333	312.166666666667	272.666666666667	AtoA
chr13	92700000	93400000	0.0123787684	0.005374494337	chr13 92700000 93400000	198.571428571429	305.571428571429	262.428571428571	326.571428571429	312.285714285714	275.714285714286	AtoA
chr13	93500000	93700000	0.0123787684	0.005966311113	chr13 93500000 93700000	203.5	333	295	337	367.5	290	AtoA
chr13	95700000	96400000	0.02248303158	0.02204309835	chr13 95700000 96400000	189.142857142857	271.428571428571	252.571428571429	282.142857142857	306.857142857143	242	AtoA
chr13	100900000	101600000	0.006509029329	0.008523804168	chr13 100900000 101600000	200.428571428571	273.285714285714	271.428571428571	294	317.285714285714	249.571428571429	AtoA
chr13	104800000	107000000	0.03565932232	0.03762532784	chr13 104800000 107000000	201.681818181818	286.681818181818	256	274.227272727273	311.818181818182	243.909090909091	AtoA
chr13	107100000	107300000	0.03565932232	0.004150227336	chr13 107100000 107300000	202	285	246.5	295.5	331	270.5	AtoA
chr13	108200000	110400000	0.02264475657	0.01539713102	chr13 108200000 110400000	188.681818181818	265.272727272727	243.5	257.409090909091	274.363636363636	220.136363636364	AtoA
chr13	111000000	111200000	0.02264475657	0.004700061877	chr13 111000000 111200000	208.5	303	274	303	345.5	285.5	AtoA
chr13	111300000	111400000	0.02264475657	0.001923442328	chr13 111300000 111400000	230	350	266	366	324	267	AtoA
chr13	111500000	111700000	0.02264475657	0.007124127001	chr13 111500000 111700000	229	345.5	295.5	366	367	314	AtoA
chr13	111800000	112300000	0.02264475657	0.01474669751	chr13 111800000 112300000	172	236.6	229.8	257.8	264	225	AtoA
chr13	115100000	119400000	0.0304528688	0.0275870853	chr13 115100000 119400000	188.837209302326	259.744186046512	234.604651162791	253.674418604651	277.255813953488	229.558139534884	AtoA
chr13	120000000	120300000	0.004567690827	0.01293338697	chr13 120000000 120300000	278.333333333333	465	405.666666666667	489	550	434.666666666667	AtoA
chr14	3300000	3400000	0.004899508124	0.03047612544	chr14 3300000 3400000	289	463	385	352	494	442	AtoA
chr14	3700000	3800000	0.008860148369	0.03019232533	chr14 3700000 3800000	315	437	394	355	493	412	AtoA
chr14	4600000	4700000	0.001505566755	0.06646370487	chr14 4600000 4700000	329	431	415	369	517	379	AtoA
chr14	5500000	5700000	0.00886177008	0.02510242758	chr14 5500000 5700000	270	392.5	322	324.5	456.5	341.5	AtoA
chr14	7100000	7200000	0.000305589375	0.009484800095	chr14 7100000 7200000	249	351	344	310	457	363	AtoA
chr14	22300000	22400000	0.002280299123	0.01157141395	chr14 22300000 22400000	186	266	206	239	300	244	AtoA
chr14	33800000	33900000	0.000361687069	0.01742077638	chr14 33800000 33900000	243	452	358	581	319	254	AtoA
chr14	60200000	60300000	0.004827886395	0.000015206817	chr14 60200000 60300000	216	355	287	339	326	268	AtoA
chr14	102000000	103000000	0.01047132674	0.006443820368	chr14 102000000 103000000	305.8	514.6	396.8	491.1	355.5	273	AtoA
chr14	116900000	117100000	0.000623754841	0.002285142037	chr14 116900000 117100000	253.5	395	308.5	396.5	272.5	230.5	AtoA
chr15	11500000	11700000	0.002014420954	0.002006073172	chr15 11500000 11700000	238.5	366	329	363.5	386	291.5	AtoA
chr15	38600000	38800000	0.001902684302	0.0006432280945	chr15 38600000 38800000	192.5	308	262.5	324	280	221.5	AtoA
chr15	38900000	39000000	0.001902684302	0.000147272106	chr15 38900000 39000000	305	557	481	620	377	307	AtoA
chr15	56800000	56900000	0.01188011599	0.005814327165	chr15 56800000 56900000	346	536	436	570	381	354	AtoA
chr15	74800000	74900000	0.002678114637	0.004767838661	chr15 74800000 74900000	260	333	322	355	418	324	AtoA
chr15	98300000	98400000	0.000157625375	0.002887356568	chr15 98300000 98400000	244	367	321	363	419	322	AtoA
chr16	22300000	22400000	0.00042568788	0.002908025872	chr16 22300000 22400000	248	384	341	403	384	331	AtoA
chr16	22900000	23100000	0.002278444891	0.004197477072	chr16 22900000 23100000	277	465.5	421.5	438.5	520	424	AtoA
chr16	77900000	78000000	0.000144860196	0.005850646274	chr16 77900000 78000000	300	595	393	560	469	427	AtoA
chr17	12700000	12800000	0.000264353945	0.001489938706	chr17 12700000 12800000	339	723	617	859	502	378	AtoA
chr17	62400000	62500000	0.000151204562	0.0117560475	chr17 62400000 62500000	278	514	388	551	390	367	AtoA
chr17	62600000	62900000	0.002019417027	0.00593167203	chr17 62600000 62900000	301.666666666667	577	480.666666666667	696.333333333333	388.333333333333	296	AtoA
chr18	0	3000000	0.000566213395	0.000519868119	chr18 0 3000000	0	0	0	0	0	0	AtoA
chr18	4300000	6800000	0.0102446896	0.01250069367	chr18 4300000 6800000	283.92	498.2	395.16	532.36	379.12	300.28	AtoA
chr18	7500000	11100000	0.01131501155	0.01236546953	chr18 7500000 11100000	274.777777777778	446.888888888889	358.222222222222	451.527777777778	397.944444444444	338.111111111111	AtoA
chr18	11300000	13000000	0.01131501155	0.01212140311	chr18 11300000 13000000	264	434.588235294118	354.411764705882	453.470588235294	347.411764705882	284.529411764706	AtoA
chr18	13800000	14000000	0.002575393847	0.000156460458	chr18 13800000 14000000	298	552	402	577.5	308.5	266.5	AtoA
chr18	24000000	24300000	0.006542030441	0.007661413104	chr18 24000000 24300000	263.333333333333	473.333333333333	369	480	381.666666666667	309.666666666667	AtoA
chr18	24500000	25000000	0.004495794303	0.004058913293	chr18 24500000 25000000	237.6	365	338.2	426.4	333.2	272.4	AtoA
chr18	30300000	32900000	0.01084330385	0.009575634974	chr18 30300000 32900000	253.615384615385	392.923076923077	338.653846153846	394.846153846154	350.653846153846	297.346153846154	AtoA
chr18	33700000	36800000	0.01372067372	0.01277484395	chr18 33700000 36800000	259.161290322581	426.58064516129	351.903225806452	466.612903225806	375.548387096774	313.032258064516	AtoA
chr18	39700000	40000000	0.00128379641	0.002992914205	chr18 39700000 40000000	292	522.666666666667	439	546	337.333333333333	271	AtoA
chr18	52600000	52700000	0.005190481195	0.001600991589	chr18 52600000 52700000	294	524	480	633	326	239	AtoA
chr18	53100000	53400000	0.005338034835	0.002459125045	chr18 53100000 53400000	242.333333333333	401	319	449.666666666667	345.666666666667	281	AtoA
chr18	53700000	57600000	0.01760189552	0.0166557223	chr18 53700000 57600000	288.641025641026	497.153846153846	391.307692307692	515.897435897436	371	305.179487179487	AtoA
chr18	57800000	58100000	0.003756543955	0.003646935762	chr18 57800000 58100000	238	408.666666666667	295.666666666667	379.666666666667	273.666666666667	227	AtoA
chr18	60600000	61800000	0.01443812341	0.01521281386	chr18 60600000 61800000	278.333333333333	455.833333333333	382.583333333333	515.333333333333	335.166666666667	260.666666666667	AtoA
chr18	67400000	68300000	0.009212578787	0.008651458306	chr18 67400000 68300000	274.111111111111	441.111111111111	359.555555555556	497.222222222222	346.777777777778	283.333333333333	AtoA
chr18	75000000	76300000	0.012114962	0.01196214843	chr18 75000000 76300000	264.230769230769	447	397.076923076923	522.076923076923	326.846153846154	261	AtoA
chr18	77100000	77200000	0.00755024143	0.00012050629	chr18 77100000 77200000	225	328	304	358	299	273	AtoA
chr18	77500000	79200000	0.00755024143	0.007049024199	chr18 77500000 79200000	258.176470588235	430.529411764706	348.176470588235	465.058823529412	303.647058823529	245.117647058824	AtoA
chr18	82700000	83000000	0.004906260683	0.008457369355	chr18 82700000 83000000	287	475	403.666666666667	563.666666666667	350.333333333333	294.666666666667	AtoA
chr18	90600000	90700000	0.000489426217	0.000179158243	chr18 90600000 90700000	44	21	33	27	31	37	AtoA
chr19	0	3000000	0.000885398894	0.000803241683	chr19 0 3000000	0	0	0	0	0	0	AtoA
chr19	3300000	7500000	0.01573792762	0.01518968649	chr19 3300000 7500000	312.833333333333	540.714285714286	439.785714285714	580.047619047619	504.571428571429	417.428571428571	AtoA
chr19	8700000	9000000	0.005163195256	0.007492047934	chr19 8700000 9000000	368	736.666666666667	462	659	688.666666666667	632.666666666667	AtoA
chr19	9900000	10700000	0.007865438243	0.0117845368	chr19 9900000 10700000	311	546.875	450.125	592.25	453.25	359.5	AtoA
chr19	28100000	28800000	0.008139015849	0.005046552068	chr19 28100000 28800000	307.142857142857	542.285714285714	453.142857142857	571.142857142857	386.857142857143	319.142857142857	AtoA
chr19	28900000	29700000	0.008139015849	0.01040592101	chr19 28900000 29700000	299.75	507.75	432.5	582.625	486.875	404.75	AtoA
chr19	32800000	33000000	0.001468579485	0.003606675968	chr19 32800000 33000000	358	716.5	516	825.5	416.5	353	AtoA
chr19	36700000	38100000	0.01626050441	0.01239045398	chr19 36700000 38100000	329.857142857143	603.285714285714	447.928571428571	618.428571428571	468	380.142857142857	AtoA
chr19	41700000	42200000	0.01456093501	0.01607022905	chr19 41700000 42200000	333.4	538.6	437.8	586.8	513.6	423.8	AtoA
chr19	43600000	47900000	0.01719990419	0.01631820314	chr19 43600000 47900000	305.604651162791	524.116279069767	431.06976744186	579	467.93023255814	389.186046511628	AtoA
chr19	53300000	53900000	0.003337022355	0.007193655649	chr19 53300000 53900000	335.333333333333	606	492.5	673.333333333333	466.166666666667	392.333333333333	AtoA
chr19	55200000	57500000	0.01509871632	0.01524476623	chr19 55200000 57500000	313.130434782609	526.739130434783	455.869565217391	609.086956521739	418.95652173913	344	AtoA
chr19	60700000	61200000	0.004330670757	0.006361786894	chr19 60700000 61200000	316.6	525.6	445	547.4	538	452	AtoA
chr2	0	3000000	0.000180807379	0.00017763056	chr2 0 3000000	0	0	0	0	0	0	AtoA
chr2	3300000	3800000	0.005392749045	0.003927427515	chr2 3300000 3800000	277.2	451.2	398.8	491.8	430.8	367.4	AtoA
chr2	4300000	4700000	0.006259915567	0.004331898468	chr2 4300000 4700000	300.5	426.5	396.5	529.25	376	283.5	AtoA
chr2	4800000	6400000	0.006259915567	0.008243138801	chr2 4800000 6400000	289.25	466.5	388	512.6875	422.4375	333	AtoA
chr2	13300000	13400000	0.000763518785	0.003651256841	chr2 13300000 13400000	314	753	508	672	379	288	AtoA
chr2	13500000	13600000	0.003256920518	0.00451516222	chr2 13500000 13600000	359	660	474	646	497	416	AtoA
chr2	18000000	18200000	0.00334398413	0.003287799572	chr2 18000000 18200000	298	566.5	398	541	424	378	AtoA
chr2	20900000	21100000	0.002707853136	0.001343862022	chr2 20900000 21100000	331.5	581	537.5	703	465	366	AtoA
chr2	24800000	35800000	0.01756886708	0.01651023109	chr2 24800000 35800000	289.881818181818	479.809090909091	402.581818181818	528.727272727273	417.663636363636	333.163636363636	AtoA
chr2	35900000	36000000	0.001547524123	0.003756274771	chr2 35900000 36000000	261	376	314	445	399	322	AtoA
chr2	37400000	39100000	0.00920921849	0.007742757984	chr2 37400000 39100000	275.176470588235	469.411764705882	407.529411764706	524.352941176471	388.352941176471	320.588235294118	AtoA
chr2	44800000	45900000	0.001935139167	0.001728018755	chr2 44800000 45900000	319.272727272727	614.272727272727	438	597.636363636364	375.727272727273	334.545454545455	AtoA
chr2	49400000	49800000	0.003882510085	0.003438148561	chr2 49400000 49800000	285.75	429.25	393.25	494.25	368.5	304.5	AtoA
chr2	50200000	53200000	0.009332025592	0.009344258094	chr2 50200000 53200000	312.633333333333	553.8	451.566666666667	588.4	401.7	333.666666666667	AtoA
chr2	59500000	61500000	0.007884483052	0.008750861577	chr2 59500000 61500000	305.35	535.4	432.95	569.95	393.5	316.45	AtoA
chr2	69700000	70000000	0.007134756823	0.008336177658	chr2 69700000 70000000	291.666666666667	473.666666666667	361.333333333333	498.666666666667	435.666666666667	364.333333333333	AtoA
chr2	70700000	71700000	0.007574751159	0.01031259408	chr2 70700000 71700000	284.9	486.5	409.1	525	414.5	337.9	AtoA
chr2	71800000	71900000	0.002502510758	0.01036966031	chr2 71800000 71900000	228	340	305	398	342	292	AtoA
chr2	72200000	73900000	0.008992499441	0.009784115669	chr2 72200000 73900000	275.058823529412	451.352941176471	389.352941176471	525.823529411765	401.764705882353	336.117647058824	AtoA
chr2	75600000	75900000	0.005250723162	0.006153799671	chr2 75600000 75900000	316.666666666667	592.333333333333	450.333333333333	629	476	392.666666666667	AtoA
chr2	84500000	84800000	0.00595827662	0.008077267271	chr2 84500000 84800000	327.666666666667	606.666666666667	468	655	546.666666666667	453.666666666667	AtoA
chr2	90700000	94400000	0.01976722644	0.01846779703	chr2 90700000 94400000	279.432432432432	461.297297297297	394.135135135135	514	406.351351351351	329.540540540541	AtoA
chr2	101700000	101800000	0.003065436679	0.001238615892	chr2 101700000 101800000	351	598	480	746	412	301	AtoA
chr2	102000000	102300000	0.001614602936	0.003659834308	chr2 102000000 102300000	299.666666666667	528.666666666667	485.333333333333	643.333333333333	370.666666666667	274.666666666667	AtoA
chr2	102700000	103100000	0.004445190395	0.005046018161	chr2 102700000 103100000	312	594.75	452	651.75	367.5	294.25	AtoA
