chr1	6178828	6179211	chromvar_all_peak_77	17	.	3.38847	3.86412	1.71334	141
chr1	6178828	6179211	chromvar_all_peak_77	17	.	3.38847	3.86412	1.71334	141
chr1	6179604	6179968	chromvar_all_peak_78	17	.	3.38847	3.86412	1.71334	40
chr1	6179604	6179968	chromvar_all_peak_78	17	.	3.38847	3.86412	1.71334	40
chr1	6286241	6286910	chromvar_all_peak_83	34	.	4.74385	6.14190	3.42643	255
chr1	6286241	6286910	chromvar_all_peak_83	34	.	4.74385	6.14190	3.42643	255
chr1	6286241	6286910	chromvar_all_peak_83	34	.	4.74385	6.14190	3.42643	255
chr1	6327494	6327905	chromvar_all_peak_84	34	.	4.74385	6.14190	3.42643	179
chr1	6364089	6364463	chromvar_all_peak_86	34	.	4.74385	6.14190	3.42643	358
chr1	6386031	6386485	chromvar_all_peak_88	17	.	3.38847	3.86412	1.71334	227
chr1	6410905	6411276	chromvar_all_peak_89	17	.	3.38847	3.86412	1.71334	80
chr1	6466499	6466830	chromvar_all_peak_92	17	.	3.38847	3.86412	1.71334	93
chr1	6679416	6679826	chromvar_all_peak_98	17	.	3.38847	3.86412	1.71334	205
chr1	6705760	6706167	chromvar_all_peak_99	34	.	4.74385	6.14190	3.42643	138
chr1	6750669	6751032	chromvar_all_peak_100	17	.	3.38847	3.86412	1.71334	119
chr1	6770675	6771031	chromvar_all_peak_101	17	.	3.38847	3.86412	1.71334	178
chr1	6792514	6793004	chromvar_all_peak_102	17	.	3.38847	3.86412	1.71334	114
chr1	6939928	6940277	chromvar_all_peak_104	34	.	4.74385	6.14190	3.42643	312
chr1	7091186	7091586	chromvar_all_peak_106	34	.	4.74385	6.14190	3.42643	298
chr1	7091186	7091586	chromvar_all_peak_106	34	.	4.74385	6.14190	3.42643	298
chr1	7096619	7097426	chromvar_all_peak_107	34	.	4.74385	6.14190	3.42643	286
chr1	7106144	7106692	chromvar_all_peak_108	17	.	3.38847	3.86412	1.71334	80
chr1	7106144	7106692	chromvar_all_peak_108	17	.	3.38847	3.86412	1.71334	80
chr1	7205777	7206208	chromvar_all_peak_111	17	.	3.38847	3.86412	1.71334	215
chr1	7209457	7209992	chromvar_all_peak_112	34	.	4.74385	6.14190	3.42643	459
chr1	7209457	7209992	chromvar_all_peak_112	34	.	4.74385	6.14190	3.42643	459
chr1	7209457	7209992	chromvar_all_peak_112	34	.	4.74385	6.14190	3.42643	459
chr1	7219797	7220671	chromvar_all_peak_113	55	.	6.09924	8.65012	5.56339	404
chr1	7230148	7230618	chromvar_all_peak_114	17	.	3.38847	3.86412	1.71334	134
chr1	7230148	7230618	chromvar_all_peak_114	17	.	3.38847	3.86412	1.71334	134
chr1	7489461	7489833	chromvar_all_peak_117	17	.	3.38847	3.86412	1.71334	186
chr1	7594657	7594950	chromvar_all_peak_119	17	.	3.38847	3.86412	1.71334	146
chr1	8035599	8035958	chromvar_all_peak_125	17	.	3.38847	3.86412	1.71334	138
chr1	8051420	8051796	chromvar_all_peak_126	17	.	3.38847	3.86412	1.71334	188
chr1	8051420	8051796	chromvar_all_peak_126	17	.	3.38847	3.86412	1.71334	188
chr1	8260958	8261332	chromvar_all_peak_129	34	.	4.74385	6.14190	3.42643	163
chr1	8301634	8302062	chromvar_all_peak_130	34	.	4.74385	6.14190	3.42643	149
chr1	8348445	8348769	chromvar_all_peak_131	17	.	3.38847	3.86412	1.71334	162
chr1	8348445	8348769	chromvar_all_peak_131	17	.	3.38847	3.86412	1.71334	162
chr1	8820758	8821570	chromvar_all_peak_133	55	.	6.09924	8.65012	5.56339	250
chr1	8820758	8821570	chromvar_all_peak_133	55	.	6.09924	8.65012	5.56339	250
chr1	8870792	8871162	chromvar_all_peak_135	17	.	3.38847	3.86412	1.71334	185
chr1	9024030	9024384	chromvar_all_peak_137	34	.	4.74385	6.14190	3.42643	223
chr1	9085660	9086073	chromvar_all_peak_138	17	.	3.38847	3.86412	1.71334	206
chr1	9101995	9102358	chromvar_all_peak_139	17	.	3.38847	3.86412	1.71334	181
chr1	9262385	9263072	chromvar_all_peak_140	17	.	3.38847	3.86412	1.71334	348
chr1	9516832	9517307	chromvar_all_peak_144	17	.	3.38847	3.86412	1.71334	96
chr1	9572238	9572606	chromvar_all_peak_147	17	.	3.38847	3.86412	1.71334	4
chr1	9572238	9572606	chromvar_all_peak_147	17	.	3.38847	3.86412	1.71334	4
chr1	9612861	9613393	chromvar_all_peak_149	55	.	6.09924	8.65012	5.56339	247
chr1	9612861	9613393	chromvar_all_peak_149	55	.	6.09924	8.65012	5.56339	247
chr1	9612861	9613393	chromvar_all_peak_149	55	.	6.09924	8.65012	5.56339	247
chr1	9627592	9627900	chromvar_all_peak_150	17	.	3.38847	3.86412	1.71334	154
chr1	9657812	9658189	chromvar_all_peak_152	34	.	4.74385	6.14190	3.42643	156
chr1	9731562	9732012	chromvar_all_peak_156	34	.	4.74385	6.14190	3.42643	118
chr1	9747947	9748871	chromvar_all_peak_157	80	.	7.45463	11.34060	8.00904	216
chr1	9883112	9883556	chromvar_all_peak_160	17	.	3.38847	3.86412	1.71334	130
chr1	9891587	9892001	chromvar_all_peak_161	34	.	4.74385	6.14190	3.42643	193
chr1	9943750	9944666	chromvar_all_peak_164	17	.	3.38847	3.86412	1.71334	237
chr1	9943750	9944666	chromvar_all_peak_164	17	.	3.38847	3.86412	1.71334	237
chr1	9977755	9978160	chromvar_all_peak_165	17	.	3.38847	3.86412	1.71334	45
chr1	10037952	10039122	chromvar_all_peak_166	34	.	4.74385	6.14190	3.42643	102
chr1	10037952	10039122	chromvar_all_peak_166	34	.	4.74385	6.14190	3.42643	102
chr1	10039680	10040216	chromvar_all_peak_167	55	.	6.09924	8.65012	5.56339	176
chr1	10082527	10082859	chromvar_all_peak_170	17	.	3.38847	3.86412	1.71334	166
chr1	10202628	10202920	chromvar_all_peak_172	17	.	3.38847	3.86412	1.71334	146
chr1	10245348	10245707	chromvar_all_peak_175	17	.	3.38847	3.86412	1.71334	179
chr1	10286873	10287376	chromvar_all_peak_178	17	.	3.38847	3.86412	1.71334	302
chr1	10418692	10419009	chromvar_all_peak_183	34	.	4.74385	6.14190	3.42643	166
chr1	10699634	10700416	chromvar_all_peak_188	34	.	4.74385	6.14190	3.42643	255
chr1	10716150	10716915	chromvar_all_peak_189	34	.	4.74385	6.14190	3.42643	393
chr1	11217997	11218371	chromvar_all_peak_198	34	.	4.74385	6.14190	3.42643	165
chr1	11229550	11229982	chromvar_all_peak_199	55	.	6.09924	8.65012	5.56339	277
chr1	11232470	11233043	chromvar_all_peak_200	17	.	3.38847	3.86412	1.71334	273
chr1	11275834	11276147	chromvar_all_peak_201	34	.	4.74385	6.14190	3.42643	144
chr1	11316239	11316532	chromvar_all_peak_203	17	.	3.38847	3.86412	1.71334	146
chr1	11316239	11316532	chromvar_all_peak_203	17	.	3.38847	3.86412	1.71334	146
chr1	11321671	11321973	chromvar_all_peak_204	17	.	3.38847	3.86412	1.71334	18
chr1	11363176	11363474	chromvar_all_peak_207	17	.	3.38847	3.86412	1.71334	149
chr1	11523155	11523481	chromvar_all_peak_210	17	.	3.38847	3.86412	1.71334	22
chr1	12012949	12013241	chromvar_all_peak_216	17	.	3.38847	3.86412	1.71334	146
chr1	12012949	12013241	chromvar_all_peak_216	17	.	3.38847	3.86412	1.71334	146
chr1	12031663	12032026	chromvar_all_peak_217	17	.	3.38847	3.86412	1.71334	104
chr1	12260189	12260530	chromvar_all_peak_221	34	.	4.74385	6.14190	3.42643	264
chr1	12260189	12260530	chromvar_all_peak_221	34	.	4.74385	6.14190	3.42643	264
chr1	12298311	12298648	chromvar_all_peak_223	17	.	3.38847	3.86412	1.71334	168
chr1	12372170	12372673	chromvar_all_peak_227	17	.	3.38847	3.86412	1.71334	79
chr1	12372170	12372673	chromvar_all_peak_227	17	.	3.38847	3.86412	1.71334	79
chr1	12410429	12410788	chromvar_all_peak_229	17	.	3.38847	3.86412	1.71334	137
chr1	12580623	12581013	chromvar_all_peak_233	17	.	3.38847	3.86412	1.71334	132
chr1	12583931	12584247	chromvar_all_peak_234	17	.	3.38847	3.86412	1.71334	158
chr1	12583931	12584247	chromvar_all_peak_234	17	.	3.38847	3.86412	1.71334	158
chr1	12583931	12584247	chromvar_all_peak_234	17	.	3.38847	3.86412	1.71334	158
chr1	12718582	12718937	chromvar_all_peak_236	17	.	3.38847	3.86412	1.71334	85
chr1	12736120	12737410	chromvar_all_peak_237	17	.	3.38847	3.86412	1.71334	336
chr1	12757483	12757871	chromvar_all_peak_239	34	.	4.74385	6.14190	3.42643	138
chr1	12770002	12770404	chromvar_all_peak_240	34	.	4.74385	6.14190	3.42643	322
chr1	12775244	12775689	chromvar_all_peak_241	34	.	4.74385	6.14190	3.42643	283
chr1	12824336	12824679	chromvar_all_peak_243	17	.	3.38847	3.86412	1.71334	171
chr1	12838606	12839207	chromvar_all_peak_244	34	.	4.74385	6.14190	3.42643	138
chr1	12894581	12894947	chromvar_all_peak_250	34	.	4.74385	6.14190	3.42643	230
chr1	12894581	12894947	chromvar_all_peak_250	34	.	4.74385	6.14190	3.42643	230
chr1	12932028	12932612	chromvar_all_peak_254	34	.	4.74385	6.14190	3.42643	483
chr1	13020000	13020809	chromvar_all_peak_256	17	.	3.38847	3.86412	1.71334	331
chr1	13086057	13086452	chromvar_all_peak_260	17	.	3.38847	3.86412	1.71334	197
chr1	13097478	13097907	chromvar_all_peak_262	17	.	3.38847	3.86412	1.71334	131
chr1	13127537	13128000	chromvar_all_peak_263	34	.	4.74385	6.14190	3.42643	152
chr1	13246418	13246934	chromvar_all_peak_267	34	.	4.74385	6.14190	3.42643	279
chr1	13247808	13248270	chromvar_all_peak_268	34	.	4.74385	6.14190	3.42643	120
chr1	13255480	13255890	chromvar_all_peak_269	34	.	4.74385	6.14190	3.42643	125
chr1	13330890	13331295	chromvar_all_peak_272	17	.	3.38847	3.86412	1.71334	202
chr1	13363467	13363767	chromvar_all_peak_274	34	.	4.74385	6.14190	3.42643	170
chr1	13372267	13373853	chromvar_all_peak_275	504	.	25.07466	55.28209	50.48971	419
chr1	13372267	13373853	chromvar_all_peak_275	504	.	25.07466	55.28209	50.48971	419
chr1	13412013	13412347	chromvar_all_peak_279	34	.	4.74385	6.14190	3.42643	232
chr1	13427568	13427931	chromvar_all_peak_281	17	.	3.38847	3.86412	1.71334	181
chr1	13427568	13427931	chromvar_all_peak_281	17	.	3.38847	3.86412	1.71334	181
chr1	13659953	13660955	chromvar_all_peak_291	55	.	6.09924	8.65012	5.56339	593
chr1	13771262	13771554	chromvar_all_peak_293	17	.	3.38847	3.86412	1.71334	146
chr1	13775496	13776139	chromvar_all_peak_294	17	.	3.38847	3.86412	1.71334	329
chr1	13775496	13776139	chromvar_all_peak_294	17	.	3.38847	3.86412	1.71334	329
chr1	13784208	13784579	chromvar_all_peak_295	17	.	3.38847	3.86412	1.71334	185
chr1	13835188	13835490	chromvar_all_peak_299	34	.	4.74385	6.14190	3.42643	186
chr1	13878898	13879257	chromvar_all_peak_300	34	.	4.74385	6.14190	3.42643	223
chr1	13902458	13902810	chromvar_all_peak_302	17	.	3.38847	3.86412	1.71334	176
chr1	13925974	13926271	chromvar_all_peak_303	17	.	3.38847	3.86412	1.71334	148
chr1	13967494	13967914	chromvar_all_peak_304	17	.	3.38847	3.86412	1.71334	85
chr1	13993670	13994202	chromvar_all_peak_306	55	.	6.09924	8.65012	5.56339	172
chr1	14010565	14010914	chromvar_all_peak_309	17	.	3.38847	3.86412	1.71334	174
chr1	14097761	14098139	chromvar_all_peak_310	17	.	3.38847	3.86412	1.71334	189
chr1	14097761	14098139	chromvar_all_peak_310	17	.	3.38847	3.86412	1.71334	189
chr1	14130298	14130593	chromvar_all_peak_311	17	.	3.38847	3.86412	1.71334	147
chr1	14138338	14138870	chromvar_all_peak_312	34	.	4.74385	6.14190	3.42643	165
chr1	14160691	14161026	chromvar_all_peak_313	17	.	3.38847	3.86412	1.71334	167
chr1	14172407	14173616	chromvar_all_peak_314	17	.	3.38847	3.86412	1.71334	510
chr1	14172407	14173616	chromvar_all_peak_314	17	.	3.38847	3.86412	1.71334	510
chr1	14181861	14182166	chromvar_all_peak_315	17	.	3.38847	3.86412	1.71334	152
chr1	14189155	14189538	chromvar_all_peak_316	34	.	4.74385	6.14190	3.42643	215
chr1	14257009	14257453	chromvar_all_peak_317	17	.	3.38847	3.86412	1.71334	22
chr1	14257009	14257453	chromvar_all_peak_317	17	.	3.38847	3.86412	1.71334	22
chr1	14261695	14262374	chromvar_all_peak_318	17	.	3.38847	3.86412	1.71334	124
chr1	14309708	14310249	chromvar_all_peak_320	55	.	6.09924	8.65012	5.56339	308
chr1	14318267	14319156	chromvar_all_peak_322	17	.	3.38847	3.86412	1.71334	162
chr1	14325988	14326413	chromvar_all_peak_323	34	.	4.74385	6.14190	3.42643	387
chr1	14336807	14337246	chromvar_all_peak_324	17	.	3.38847	3.86412	1.71334	116
chr1	14350079	14350543	chromvar_all_peak_326	17	.	3.38847	3.86412	1.71334	141
chr1	14350079	14350543	chromvar_all_peak_326	17	.	3.38847	3.86412	1.71334	141
chr1	14353113	14353445	chromvar_all_peak_327	17	.	3.38847	3.86412	1.71334	166
chr1	14418656	14419042	chromvar_all_peak_328	17	.	3.38847	3.86412	1.71334	193
chr1	14420174	14420584	chromvar_all_peak_329	17	.	3.38847	3.86412	1.71334	205
chr1	14420174	14420584	chromvar_all_peak_329	17	.	3.38847	3.86412	1.71334	205
chr1	14590021	14590632	chromvar_all_peak_333	55	.	6.09924	8.65012	5.56339	224
chr1	14718346	14718683	chromvar_all_peak_336	17	.	3.38847	3.86412	1.71334	168
chr1	14746186	14746607	chromvar_all_peak_337	34	.	4.74385	6.14190	3.42643	240
chr1	14755946	14756348	chromvar_all_peak_338	34	.	4.74385	6.14190	3.42643	320
chr1	14755946	14756348	chromvar_all_peak_338	34	.	4.74385	6.14190	3.42643	320
chr1	14885924	14886234	chromvar_all_peak_340	17	.	3.38847	3.86412	1.71334	155
chr1	14885924	14886234	chromvar_all_peak_340	17	.	3.38847	3.86412	1.71334	155
chr1	14907523	14908025	chromvar_all_peak_341	34	.	4.74385	6.14190	3.42643	327
chr1	15058088	15058543	chromvar_all_peak_342	17	.	3.38847	3.86412	1.71334	268
chr1	15301772	15302243	chromvar_all_peak_345	34	.	4.74385	6.14190	3.42643	337
chr1	15301772	15302243	chromvar_all_peak_345	34	.	4.74385	6.14190	3.42643	337
chr1	15301772	15302243	chromvar_all_peak_345	34	.	4.74385	6.14190	3.42643	337
chr1	15329915	15330582	chromvar_all_peak_347	55	.	6.09924	8.65012	5.56339	323
chr1	15361895	15362301	chromvar_all_peak_349	34	.	4.74385	6.14190	3.42643	235
chr1	15446832	15447299	chromvar_all_peak_351	17	.	3.38847	3.86412	1.71334	233
chr1	15457446	15457926	chromvar_all_peak_352	17	.	3.38847	3.86412	1.71334	88
chr1	15598387	15598812	chromvar_all_peak_355	17	.	3.38847	3.86412	1.71334	212
chr1	15654163	15654750	chromvar_all_peak_356	34	.	4.74385	6.14190	3.42643	226
chr1	15768862	15769354	chromvar_all_peak_357	34	.	4.74385	6.14190	3.42643	390
chr1	15879896	15880532	chromvar_all_peak_360	17	.	3.38847	3.86412	1.71334	409
chr1	15900343	15900663	chromvar_all_peak_361	34	.	4.74385	6.14190	3.42643	194
chr1	15935566	15936084	chromvar_all_peak_362	55	.	6.09924	8.65012	5.56339	260
chr1	15978901	15979303	chromvar_all_peak_363	17	.	3.38847	3.86412	1.71334	201
chr1	16058295	16058623	chromvar_all_peak_364	17	.	3.38847	3.86412	1.71334	164
chr1	16059840	16060409	chromvar_all_peak_365	34	.	4.74385	6.14190	3.42643	127
chr1	16104467	16106136	chromvar_all_peak_367	106	.	8.81001	14.18179	10.66952	769
chr1	16119287	16120300	chromvar_all_peak_368	17	.	3.38847	3.86412	1.71334	359
chr1	16127465	16127900	chromvar_all_peak_369	34	.	4.74385	6.14190	3.42643	131
chr1	16127465	16127900	chromvar_all_peak_369	34	.	4.74385	6.14190	3.42643	131
chr1	16229803	16230528	chromvar_all_peak_376	17	.	3.38847	3.86412	1.71334	287
chr1	16252713	16253569	chromvar_all_peak_378	34	.	4.74385	6.14190	3.42643	655
chr1	16257975	16258291	chromvar_all_peak_379	17	.	3.38847	3.86412	1.71334	6
chr1	16325725	16326180	chromvar_all_peak_382	17	.	3.38847	3.86412	1.71334	19
chr1	16350065	16350911	chromvar_all_peak_385	34	.	4.74385	6.14190	3.42643	314
chr1	16374157	16374572	chromvar_all_peak_388	34	.	4.74385	6.14190	3.42643	141
chr1	16395777	16397569	chromvar_all_peak_389	17	.	3.38847	3.86412	1.71334	873
chr1	16395777	16397569	chromvar_all_peak_389	17	.	3.38847	3.86412	1.71334	873
chr1	16502330	16502669	chromvar_all_peak_391	34	.	4.74385	6.14190	3.42643	156
chr1	16587865	16588221	chromvar_all_peak_394	17	.	3.38847	3.86412	1.71334	178
chr1	16675910	16676477	chromvar_all_peak_400	34	.	4.74385	6.14190	3.42643	260
chr1	16687397	16688147	chromvar_all_peak_401	17	.	3.38847	3.86412	1.71334	100
chr1	16704816	16705295	chromvar_all_peak_402	34	.	4.74385	6.14190	3.42643	318
chr1	16720566	16721590	chromvar_all_peak_403	34	.	4.74385	6.14190	3.42643	194
chr1	16813538	16814056	chromvar_all_peak_404	17	.	3.38847	3.86412	1.71334	281
chr1	16849582	16850147	chromvar_all_peak_405	34	.	4.74385	6.14190	3.42643	286
chr1	17007891	17008898	chromvar_all_peak_409	80	.	7.45463	11.34060	8.00904	334
chr1	17007891	17008898	chromvar_all_peak_409	80	.	7.45463	11.34060	8.00904	334
chr1	17042968	17043329	chromvar_all_peak_410	17	.	3.38847	3.86412	1.71334	180
chr1	17067998	17068329	chromvar_all_peak_412	17	.	3.38847	3.86412	1.71334	165
chr1	17097228	17097860	chromvar_all_peak_414	34	.	4.74385	6.14190	3.42643	364
chr1	17166156	17166723	chromvar_all_peak_416	17	.	3.38847	3.86412	1.71334	120
chr1	17168838	17170365	chromvar_all_peak_417	34	.	4.74385	6.14190	3.42643	205
chr1	17168838	17170365	chromvar_all_peak_417	34	.	4.74385	6.14190	3.42643	205
chr1	17168838	17170365	chromvar_all_peak_417	34	.	4.74385	6.14190	3.42643	205
chr1	17168838	17170365	chromvar_all_peak_417	34	.	4.74385	6.14190	3.42643	205
chr1	17411437	17411795	chromvar_all_peak_422	17	.	3.38847	3.86412	1.71334	6
chr1	17411437	17411795	chromvar_all_peak_422	17	.	3.38847	3.86412	1.71334	6
chr1	17777266	17777848	chromvar_all_peak_427	34	.	4.74385	6.14190	3.42643	171
chr1	17777266	17777848	chromvar_all_peak_427	34	.	4.74385	6.14190	3.42643	171
chr1	17846908	17847413	chromvar_all_peak_428	17	.	3.38847	3.86412	1.71334	108
chr1	17846908	17847413	chromvar_all_peak_428	17	.	3.38847	3.86412	1.71334	108
chr1	18131025	18131603	chromvar_all_peak_432	17	.	3.38847	3.86412	1.71334	299
chr1	18255531	18255941	chromvar_all_peak_433	34	.	4.74385	6.14190	3.42643	138
chr1	18283888	18284343	chromvar_all_peak_434	34	.	4.74385	6.14190	3.42643	185
chr1	18283888	18284343	chromvar_all_peak_434	34	.	4.74385	6.14190	3.42643	185
chr1	18386004	18386370	chromvar_all_peak_435	17	.	3.38847	3.86412	1.71334	134
chr1	18575118	18575685	chromvar_all_peak_437	17	.	3.38847	3.86412	1.71334	283
chr1	18575118	18575685	chromvar_all_peak_437	17	.	3.38847	3.86412	1.71334	283
chr1	18575118	18575685	chromvar_all_peak_437	17	.	3.38847	3.86412	1.71334	283
chr1	18575118	18575685	chromvar_all_peak_437	17	.	3.38847	3.86412	1.71334	283
chr1	18921968	18922370	chromvar_all_peak_441	34	.	4.74385	6.14190	3.42643	197
chr1	18921968	18922370	chromvar_all_peak_441	34	.	4.74385	6.14190	3.42643	197
chr1	18924238	18924720	chromvar_all_peak_442	17	.	3.38847	3.86412	1.71334	241
chr1	19423435	19423822	chromvar_all_peak_451	17	.	3.38847	3.86412	1.71334	4
chr1	19463818	19464398	chromvar_all_peak_452	17	.	3.38847	3.86412	1.71334	170
chr1	19487812	19488131	chromvar_all_peak_453	34	.	4.74385	6.14190	3.42643	222
chr1	19552003	19552318	chromvar_all_peak_454	17	.	3.38847	3.86412	1.71334	157
chr1	19658822	19659166	chromvar_all_peak_455	17	.	3.38847	3.86412	1.71334	122
chr1	19658822	19659166	chromvar_all_peak_455	17	.	3.38847	3.86412	1.71334	122
chr1	19950214	19950539	chromvar_all_peak_459	17	.	3.38847	3.86412	1.71334	162
chr1	19950214	19950539	chromvar_all_peak_459	17	.	3.38847	3.86412	1.71334	162
chr1	19963989	19964337	chromvar_all_peak_460	34	.	4.74385	6.14190	3.42643	147
chr1	19965046	19965402	chromvar_all_peak_461	17	.	3.38847	3.86412	1.71334	178
chr1	19965046	19965402	chromvar_all_peak_461	17	.	3.38847	3.86412	1.71334	178
chr1	19972985	19973354	chromvar_all_peak_462	17	.	3.38847	3.86412	1.71334	99
chr1	19976598	19976954	chromvar_all_peak_463	17	.	3.38847	3.86412	1.71334	86
chr1	20072540	20072896	chromvar_all_peak_464	17	.	3.38847	3.86412	1.71334	178
chr1	20072540	20072896	chromvar_all_peak_464	17	.	3.38847	3.86412	1.71334	178
chr1	20072540	20072896	chromvar_all_peak_464	17	.	3.38847	3.86412	1.71334	178
chr1	20116561	20116930	chromvar_all_peak_465	17	.	3.38847	3.86412	1.71334	184
chr1	20214515	20214890	chromvar_all_peak_469	17	.	3.38847	3.86412	1.71334	187
chr1	20214515	20214890	chromvar_all_peak_469	17	.	3.38847	3.86412	1.71334	187
chr1	20273164	20273893	chromvar_all_peak_470	17	.	3.38847	3.86412	1.71334	124
chr1	20277153	20277468	chromvar_all_peak_471	17	.	3.38847	3.86412	1.71334	157
chr1	20311123	20311441	chromvar_all_peak_474	17	.	3.38847	3.86412	1.71334	159
chr1	20692768	20693136	chromvar_all_peak_480	17	.	3.38847	3.86412	1.71334	184
chr1	20721601	20722194	chromvar_all_peak_482	17	.	3.38847	3.86412	1.71334	153
chr1	20729983	20730328	chromvar_all_peak_483	34	.	4.74385	6.14190	3.42643	263
chr1	20729983	20730328	chromvar_all_peak_483	34	.	4.74385	6.14190	3.42643	263
chr1	20731403	20732015	chromvar_all_peak_484	17	.	3.38847	3.86412	1.71334	115
chr1	20758216	20758713	chromvar_all_peak_485	34	.	4.74385	6.14190	3.42643	368
chr1	20789509	20789954	chromvar_all_peak_487	17	.	3.38847	3.86412	1.71334	213
chr1	20807837	20808678	chromvar_all_peak_489	34	.	4.74385	6.14190	3.42643	733
chr1	20807837	20808678	chromvar_all_peak_489	34	.	4.74385	6.14190	3.42643	733
chr1	20810859	20811455	chromvar_all_peak_490	17	.	3.38847	3.86412	1.71334	181
chr1	20810859	20811455	chromvar_all_peak_490	17	.	3.38847	3.86412	1.71334	181
chr1	20812604	20813064	chromvar_all_peak_491	34	.	4.74385	6.14190	3.42643	241
chr1	20860496	20860953	chromvar_all_peak_495	34	.	4.74385	6.14190	3.42643	314
chr1	20889813	20891120	chromvar_all_peak_496	164	.	11.52079	20.23299	16.42538	1037
chr1	20997773	20998338	chromvar_all_peak_500	34	.	4.74385	6.14190	3.42643	370
chr1	20997773	20998338	chromvar_all_peak_500	34	.	4.74385	6.14190	3.42643	370
chr1	21041788	21042271	chromvar_all_peak_502	34	.	4.74385	6.14190	3.42643	156
chr1	21052856	21053929	chromvar_all_peak_503	106	.	8.81001	14.18179	10.66952	212
chr1	21078860	21079721	chromvar_all_peak_507	164	.	11.52079	20.23299	16.42538	546
chr1	21138899	21139489	chromvar_all_peak_509	34	.	4.74385	6.14190	3.42643	222
chr1	21138899	21139489	chromvar_all_peak_509	34	.	4.74385	6.14190	3.42643	222
chr1	21141734	21142043	chromvar_all_peak_510	17	.	3.38847	3.86412	1.71334	154
chr1	21285313	21285642	chromvar_all_peak_516	17	.	3.38847	3.86412	1.71334	164
chr1	21334293	21334773	chromvar_all_peak_517	34	.	4.74385	6.14190	3.42643	167
chr1	21334293	21334773	chromvar_all_peak_517	34	.	4.74385	6.14190	3.42643	167
chr1	21360103	21360508	chromvar_all_peak_518	17	.	3.38847	3.86412	1.71334	202
chr1	21402276	21402635	chromvar_all_peak_520	17	.	3.38847	3.86412	1.71334	179
chr1	21420396	21420757	chromvar_all_peak_522	17	.	3.38847	3.86412	1.71334	180
chr1	21423491	21423922	chromvar_all_peak_524	17	.	3.38847	3.86412	1.71334	215
